Witness,CPA-w2t,CPAchecker,FShell-w2t,MetaVal,NITWIT,Symb.-Witch,Ult. Auto.
850,1,0,2,2,0,3,0
851,1,0,2,2,1,3,0
852,1,0,2,2,0,3,0
853,1,0,2,2,0,3,0
854,1,0,2,2,0,3,0
855,1,0,2,2,0,3,0
856,1,0,2,2,0,3,0
857,1,0,2,3,0,3,0
858,1,0,2,2,0,3,0
859,1,0,2,2,0,3,0
860,1,0,2,3,0,3,0
861,1,0,2,2,0,3,0
862,1,0,2,2,0,3,0
863,1,0,2,2,0,3,0
864,1,0,2,2,0,3,0
865,1,0,2,2,0,3,0
866,1,0,2,2,0,3,0
867,1,0,2,2,0,3,0
868,1,0,2,3,0,3,0
869,1,0,2,2,0,3,0
870,1,0,2,2,0,3,0
871,1,0,2,2,0,3,0
872,1,0,2,2,0,3,0
873,1,0,2,2,0,3,0
874,1,0,2,2,0,3,0
875,1,0,2,2,0,3,0
876,1,0,2,2,0,3,0
877,1,0,2,2,0,3,0
878,1,0,2,2,0,3,0
879,1,0,2,2,0,3,0
880,1,0,2,3,0,3,0
881,1,0,2,2,0,3,0
882,1,0,2,2,0,3,0
883,1,0,2,3,0,3,0
884,1,0,2,3,0,3,0
885,1,0,2,2,0,3,0
886,1,0,2,2,0,3,0
887,1,0,2,2,0,3,0
888,1,0,2,2,0,3,0
889,1,0,2,2,0,3,0
890,1,0,2,2,0,3,0
891,1,0,2,2,0,3,0
892,1,0,2,2,0,3,0
893,1,0,2,2,0,3,0
894,1,0,2,2,0,3,0
895,1,0,2,2,0,3,0
896,1,0,2,2,0,3,0
897,1,0,2,2,0,3,0
898,1,0,2,2,0,3,0
899,1,0,2,2,0,3,0
900,1,0,2,2,0,3,0
901,1,0,2,2,0,3,0
902,1,0,2,2,0,3,0
903,1,0,2,2,0,3,0
904,1,0,2,3,0,3,0
905,1,0,2,2,0,3,0
906,1,0,2,2,0,3,0
907,1,0,2,2,0,3,0
908,1,0,2,3,0,3,0
909,1,0,2,3,0,3,0
910,1,0,2,2,0,3,0
911,1,0,2,3,0,3,0
912,1,2,0,3,1,0,0
913,1,2,0,3,1,0,0
914,1,2,0,3,1,3,3
915,1,0,2,2,1,3,0
916,1,2,2,2,0,3,0
917,1,2,2,2,0,3,0
918,1,2,2,2,0,3,0
919,1,2,2,2,0,3,0
920,1,2,2,2,0,3,0
921,1,2,2,2,0,3,0
922,1,2,2,2,0,3,0
923,1,2,2,2,0,3,0
924,1,2,2,2,1,3,0
925,1,0,2,2,4,3,0
926,1,0,2,2,0,3,0
927,1,0,2,2,0,3,0
928,1,0,2,2,4,3,0
929,1,2,2,2,0,3,0
930,1,2,2,2,0,3,0
931,1,2,2,2,4,3,0
932,1,2,2,2,0,3,0
933,1,2,2,2,0,3,0
934,1,0,2,2,0,3,0
935,1,0,2,2,0,3,0
936,1,0,2,2,0,3,0
937,1,0,2,2,0,3,0
938,1,0,2,3,0,3,0
939,1,0,2,2,0,3,0
940,1,0,2,2,0,3,0
941,1,0,2,2,0,3,0
942,1,2,2,2,0,3,0
943,1,2,2,2,1,3,0
944,1,2,2,2,1,3,0
945,1,2,2,2,1,3,0
946,1,2,2,2,0,3,0
947,1,0,2,2,0,3,0
948,1,2,2,2,0,3,0
949,1,0,2,2,0,3,0
950,1,0,2,2,0,3,0
951,1,0,2,2,0,3,0
952,1,0,2,3,0,3,0
953,1,0,2,3,0,3,0
954,1,2,2,2,0,3,0
955,1,2,2,2,0,3,0
956,1,2,2,2,0,3,0
957,1,2,2,2,0,3,0
958,1,2,2,2,0,3,0
959,1,2,2,2,0,3,0
960,1,2,2,2,0,3,0
961,1,2,2,2,0,3,0
962,1,2,2,2,0,3,0
963,1,2,2,2,0,3,0
964,1,2,2,2,0,3,0
965,1,0,2,2,0,3,0
966,1,0,2,2,0,3,0
967,1,0,2,2,0,3,0
968,1,0,2,2,0,3,0
969,1,0,2,3,0,3,0
970,1,2,2,2,0,3,0
971,1,0,2,2,0,3,0
972,1,0,2,2,0,3,0
973,1,0,2,3,0,3,0
974,1,0,2,3,0,3,0
975,1,0,2,2,0,3,0
976,1,0,2,3,0,3,0
977,1,2,2,3,1,3,0
978,1,2,0,3,1,0,0
979,1,2,0,3,1,0,0
980,1,2,0,3,1,3,3
981,1,2,0,3,1,3,3
982,1,0,2,2,1,3,0
983,1,2,2,2,0,3,0
984,1,2,2,2,0,3,0
985,1,2,2,2,0,3,0
986,1,2,2,2,0,3,0
987,1,2,2,2,0,3,0
988,1,2,2,2,0,3,0
989,1,2,2,2,0,3,0
990,1,2,2,2,0,3,0
991,1,0,2,2,1,3,0
992,1,0,2,2,4,3,0
993,1,0,2,2,4,3,0
994,1,0,2,2,0,3,0
995,1,0,2,2,0,3,0
996,1,0,2,2,4,3,0
997,1,2,2,2,0,3,0
998,1,2,2,2,0,3,0
999,1,2,2,2,4,3,0
1000,1,2,2,2,0,3,0
1001,1,2,2,2,0,3,0
1002,1,0,2,2,0,3,0
1003,1,0,2,2,0,3,0
1004,1,0,2,2,0,3,0
1005,1,0,2,2,0,3,0
1006,1,0,2,3,0,3,0
1007,1,0,2,2,0,3,0
1008,1,0,2,2,0,3,0
1009,1,0,2,2,0,3,0
1010,1,2,2,2,0,3,0
1011,1,2,2,2,0,3,0
1012,1,2,2,2,1,3,0
1013,1,2,2,2,1,3,0
1014,1,2,2,2,0,3,0
1015,1,0,2,2,0,3,0
1016,1,2,2,2,0,3,0
1017,1,0,2,2,0,3,0
1018,1,0,2,3,4,3,0
1019,1,0,2,2,0,3,0
1020,1,0,2,2,0,3,0
1021,1,0,2,3,0,3,0
1022,1,0,2,3,0,3,0
1023,1,2,2,2,0,3,0
1024,1,2,2,2,0,3,0
1025,1,2,2,2,0,3,0
1026,1,2,2,2,0,3,0
1027,1,2,2,2,0,3,0
1028,1,2,2,2,0,3,0
1029,1,2,2,2,0,3,0
1030,1,2,2,2,0,3,0
1031,1,2,2,2,0,3,0
1032,1,2,2,2,0,3,0
1033,1,2,2,2,0,3,0
1034,1,2,2,2,0,3,0
1035,1,2,2,2,0,3,0
1036,1,2,2,2,0,3,0
1037,1,2,2,2,0,3,0
1038,1,0,2,2,0,3,0
1039,1,0,2,2,0,3,0
1040,1,0,2,2,0,3,0
1041,1,0,2,2,0,3,0
1042,1,0,2,3,0,3,0
1043,1,2,2,2,0,3,0
1044,1,0,2,2,0,3,0
1045,1,0,2,2,0,3,0
1046,1,0,2,3,0,3,0
1047,1,0,2,3,0,3,0
1048,1,0,2,2,0,3,0
1049,1,0,2,3,0,3,0
1050,2,3,0,3,1,3,2
1051,2,3,0,3,1,3,2
1052,0,3,0,3,1,3,2
1053,2,3,0,3,1,3,2
1054,2,3,0,3,1,3,2
1055,2,3,0,3,1,3,2
1056,2,3,0,3,1,3,2
1057,2,3,0,3,1,3,2
1058,2,3,0,3,1,3,2
1059,2,3,0,3,1,3,2
1060,2,3,0,3,1,3,2
1061,2,3,0,3,1,3,2
1062,0,3,0,3,1,0,2
1063,0,3,0,3,1,0,2
1064,0,3,0,3,1,0,2
1065,0,3,0,3,1,0,2
1066,0,3,0,3,1,0,2
1067,0,3,0,3,1,0,2
1068,0,3,0,3,1,0,2
1069,0,3,0,3,1,0,2
1070,0,3,0,3,1,0,2
1071,0,3,0,3,1,0,2
1072,0,3,0,3,1,3,2
1073,2,3,0,3,1,3,2
1074,0,3,0,3,1,5,2
1075,0,3,0,4,1,0,2
1076,2,3,2,3,1,5,2
1077,1,3,2,4,1,0,2
1078,1,2,4,2,1,0,0
1079,1,2,4,2,1,0,0
1080,1,2,4,2,1,3,3
1081,1,2,4,2,1,3,3
1082,1,2,4,2,1,3,3
1083,1,3,2,4,1,3,2
1084,1,0,2,4,1,0,2
1085,2,3,2,3,1,3,2
1086,2,3,2,3,1,3,2
1087,1,0,2,4,0,0,2
1088,1,3,2,4,1,0,2
1089,1,0,2,4,1,0,2
1090,1,0,2,4,0,0,2
1091,1,0,2,4,0,0,2
1092,1,0,2,4,0,0,2
1093,1,0,2,4,0,0,2
1094,1,0,2,4,0,0,2
1095,1,0,2,4,1,0,2
1096,1,1,2,4,1,0,2
1097,1,1,2,4,1,0,2
1098,1,0,2,4,0,0,0
1099,1,0,2,4,0,0,0
1100,1,1,2,4,1,0,2
1101,1,1,2,4,1,0,2
1102,1,0,2,4,0,0,2
1103,1,0,2,4,0,0,2
1104,1,1,2,4,1,0,2
1105,1,0,2,4,1,0,2
1106,1,0,2,4,0,0,2
1107,1,0,2,4,0,0,2
1108,1,0,2,4,0,0,2
1109,1,0,2,4,0,0,2
1110,1,0,2,4,0,0,2
1111,1,0,2,4,0,0,2
1112,1,0,2,4,0,0,2
1113,1,0,2,4,0,0,2
1114,1,0,2,4,0,0,2
1115,1,0,2,4,0,0,2
1116,1,0,2,4,0,0,2
1117,1,0,2,4,0,0,2
1118,1,0,2,4,0,0,2
1119,1,0,2,4,0,0,2
1120,1,0,2,4,0,0,2
1121,1,0,2,4,0,0,2
1122,1,0,2,4,0,0,2
1123,1,0,2,4,0,0,0
1124,1,3,2,4,1,0,2
1125,1,0,2,4,0,0,2
1126,1,0,2,4,0,0,2
1127,1,0,2,4,0,0,2
1128,1,0,2,4,0,0,2
1129,1,0,2,4,0,0,2
1130,1,3,2,4,1,0,2
1131,1,1,2,4,0,0,2
1132,1,0,2,4,0,0,2
1133,1,3,2,4,1,0,2
1134,1,0,2,4,0,0,2
1135,1,0,2,4,0,0,2
1136,1,3,2,4,1,0,2
1137,1,0,2,4,0,0,2
1138,1,0,2,4,0,0,2
1139,1,3,2,4,1,0,2
1140,1,0,2,4,0,0,2
1141,1,0,2,4,0,0,2
1142,1,0,2,4,0,0,2
1143,1,0,2,4,0,0,2
1144,1,0,2,4,0,0,2
1145,1,0,2,4,0,0,2
1146,1,0,2,4,0,0,2
1147,1,0,2,4,0,0,2
1148,1,0,2,4,0,0,2
1149,1,0,2,4,0,0,2
1150,1,0,2,4,0,0,0
1151,1,0,2,4,0,0,2
1152,1,0,2,4,0,0,2
1153,1,0,2,4,0,0,2
1154,1,0,2,4,0,0,2
1155,1,0,2,4,0,0,2
1156,0,3,0,3,1,3,2
1157,2,3,0,3,1,3,2
1158,2,3,0,3,1,3,2
1159,3,3,0,3,1,3,2
1160,3,3,3,3,1,3,2
1161,0,3,0,3,1,3,2
1162,2,3,0,3,1,3,2
1163,2,3,0,3,1,3,2
1164,2,3,0,3,1,3,2
1165,2,3,0,3,1,3,2
1166,2,3,0,3,1,3,2
1167,2,3,0,3,1,3,2
1168,2,3,0,3,1,3,2
1169,2,3,0,3,1,3,2
1170,2,3,0,3,1,3,2
1171,0,3,0,3,1,0,2
1172,0,3,0,3,1,0,2
1173,0,3,0,3,1,0,2
1174,0,3,0,3,1,0,2
1175,0,3,0,3,1,0,2
1176,0,3,0,3,1,0,2
1177,0,3,0,3,1,0,2
1178,0,3,0,3,1,0,2
1179,0,3,0,3,1,0,2
1180,0,3,0,3,1,0,2
1181,0,3,0,3,1,3,2
1182,0,3,0,3,1,5,2
1183,2,3,0,3,1,3,2
1184,0,3,0,3,1,0,2
1185,0,3,0,4,1,0,2
1186,0,3,0,3,1,5,2
1187,0,3,0,4,1,0,2
1188,1,3,0,4,1,3,2
1189,0,0,0,2,1,0,2
1190,0,0,0,2,1,0,2
1191,0,0,0,2,1,0,2
1192,0,3,0,2,1,0,2
1193,0,3,0,3,1,0,2
1194,0,3,0,3,1,0,2
1195,0,3,0,3,1,3,2
1196,0,0,0,2,0,0,2
1197,2,3,2,3,1,3,2
1198,2,3,2,3,1,3,2
1199,0,0,0,2,0,0,2
1200,0,0,0,2,0,0,2
1201,0,0,0,2,0,0,2
1202,0,0,0,2,0,0,2
1203,0,0,0,2,0,0,2
1204,0,0,0,2,0,0,2
1205,0,0,0,2,0,0,2
1206,0,0,0,2,0,0,2
1207,0,1,0,3,0,0,2
1208,0,1,0,2,0,0,2
1209,0,1,0,2,0,0,2
1210,0,3,0,2,0,0,0
1211,0,3,0,2,0,0,0
1212,0,1,0,2,0,0,2
1213,0,1,0,3,0,0,2
1214,0,0,0,3,0,0,2
1215,0,0,0,2,0,0,2
1216,0,1,0,2,0,0,2
1217,0,1,0,3,0,0,2
1218,0,0,0,2,0,0,2
1219,0,0,0,3,0,0,2
1220,0,0,0,2,0,0,2
1221,0,3,0,2,0,0,2
1222,0,0,0,2,0,0,2
1223,0,0,0,2,0,0,2
1224,0,0,0,2,0,0,2
1225,0,0,0,2,0,0,2
1226,0,0,0,2,0,0,2
1227,0,0,0,2,0,0,2
1228,0,0,0,2,0,0,2
1229,0,0,0,2,0,0,2
1230,0,0,0,2,0,0,2
1231,0,0,0,2,0,0,2
1232,0,0,0,2,0,0,2
1233,0,0,0,2,0,0,2
1234,0,0,0,3,0,0,2
1235,0,0,0,2,0,0,0
1236,0,3,0,2,0,0,2
1237,0,3,0,2,0,0,2
1238,0,3,0,2,0,0,2
1239,0,3,0,2,0,0,2
1240,0,0,0,2,0,0,2
1241,0,0,0,2,0,0,2
1242,0,0,0,2,0,0,2
1243,0,0,0,2,0,0,2
1244,0,0,0,2,0,0,2
1245,0,0,0,2,0,0,2
1246,0,0,0,2,0,0,2
1247,0,0,0,2,0,0,2
1248,0,3,0,2,0,0,2
1249,0,0,0,2,0,0,2
1250,0,0,0,2,0,0,2
1251,0,0,0,2,0,0,2
1252,0,0,0,2,0,0,2
1253,0,0,0,2,0,0,2
1254,0,0,0,2,0,0,2
1255,0,0,0,2,0,0,2
1256,0,0,0,2,0,0,2
1257,0,0,0,2,0,0,2
1258,0,0,0,2,0,0,2
1259,0,0,0,2,0,0,2
1260,0,3,0,2,0,0,2
1261,0,0,0,3,0,0,2
1262,0,0,0,2,0,0,0
1263,0,0,0,2,0,0,2
1264,0,0,0,2,0,0,2
1265,0,0,0,2,0,0,2
1266,0,0,0,2,0,0,2
1267,0,3,0,2,0,0,2
1268,0,0,0,3,1,0,0
1269,1,2,0,3,1,3,0
1270,1,2,0,3,1,0,0
1271,1,2,2,3,1,3,2
1272,1,2,0,2,0,3,2
1273,0,0,0,2,0,0,0
1274,0,0,0,2,0,0,0
1275,0,0,0,2,0,0,0
1276,0,0,0,2,0,0,2
1277,0,0,0,2,0,0,2
1278,0,0,0,3,0,0,0
1279,1,2,0,2,1,0,3
1280,0,0,0,3,1,0,0
1281,1,2,2,3,1,3,0
1282,1,2,0,3,1,1,0
1283,1,2,0,3,1,3,0
1284,1,2,0,3,1,3,0
1285,0,0,0,2,0,0,0
1286,0,0,0,2,0,0,0
1287,0,0,0,2,0,0,0
1288,1,3,0,2,1,0,2
1289,0,0,0,2,0,0,2
1290,0,0,0,2,0,0,2
1291,1,0,0,3,0,0,0
1292,1,2,0,2,1,0,3
1293,0,0,0,3,1,0,0
1294,1,0,2,3,1,0,0
1295,1,0,2,3,1,0,0
1296,1,0,2,2,1,0,0
1297,0,2,0,2,0,0,0
1298,0,0,0,2,0,4,0
1299,0,0,0,2,0,4,0
1300,0,0,0,2,0,4,0
1301,0,3,0,2,0,4,2
1302,0,0,0,2,0,4,0
1303,0,0,0,2,0,4,0
1304,0,0,4,3,0,4,2
1305,0,3,4,3,1,4,2
1306,0,0,0,3,0,0,2
1307,0,0,0,3,1,4,0
1308,1,0,2,3,1,4,2
1309,1,0,2,3,1,4,2
1310,0,0,0,2,0,4,2
1311,0,0,0,2,0,4,2
1312,0,0,0,2,0,4,0
1313,0,0,0,2,0,4,0
1314,0,0,0,2,0,4,0
1315,0,3,0,2,0,4,2
1316,0,0,0,2,0,4,0
1317,0,0,0,2,0,4,0
1318,0,0,0,3,0,4,0
1319,1,0,0,2,0,4,3
1320,1,0,2,2,1,0,0
1321,1,0,2,3,0,3,0
1322,1,0,2,3,1,0,0
1323,1,0,2,2,1,0,0
1324,1,0,2,2,1,0,0
1325,0,0,0,2,0,0,0
1326,0,0,0,2,0,0,0
1327,0,0,0,2,0,0,0
1328,0,0,0,2,0,0,0
1329,0,0,0,4,0,0,0
1330,0,0,0,4,0,0,0
1331,1,0,2,2,0,0,0
1332,0,0,0,2,0,0,3
1333,1,2,2,3,1,1,2
1334,1,2,2,3,1,3,2
1335,1,2,2,3,1,1,2
1336,1,3,2,3,1,3,2
1337,1,3,2,3,1,3,2
1338,1,2,0,2,0,1,2
1339,1,2,0,2,0,1,2
1340,1,2,0,2,0,1,2
1341,1,3,2,2,1,0,2
1342,1,2,0,2,0,1,2
1343,1,2,0,2,0,1,2
1344,1,2,2,3,0,1,2
1345,1,2,0,3,1,3,2
1346,1,2,2,3,1,1,2
1347,1,2,2,3,1,1,2
1348,1,2,2,3,1,3,2
1349,1,2,2,3,1,1,2
1350,1,2,2,3,1,0,2
1351,1,3,2,3,1,0,2
1352,0,0,0,2,0,0,0
1353,0,0,0,2,0,0,0
1354,0,0,0,2,0,0,0
1355,0,0,0,2,0,0,0
1356,0,0,0,2,0,0,0
1357,1,0,2,3,0,0,0
1358,0,3,0,3,1,3,2
1359,1,2,2,3,1,1,2
1360,0,0,4,3,1,4,2
1361,0,0,4,2,0,4,0
1362,0,0,4,2,0,4,0
1363,0,0,4,2,0,4,0
1364,0,3,4,2,0,4,2
1365,0,0,4,2,0,4,0
1366,0,0,4,2,0,4,0
1367,0,0,4,3,0,4,2
1368,0,3,4,3,1,4,2
1369,0,0,4,3,0,4,2
1370,1,2,0,3,1,0,2
1371,1,2,2,3,1,3,2
1372,1,2,2,3,1,1,2
1373,1,2,0,2,0,3,2
1374,1,2,0,2,0,3,2
1375,1,2,0,2,0,1,0
1376,1,2,0,2,0,1,0
1377,1,2,0,2,0,1,2
1378,1,2,0,2,0,0,2
1379,1,2,0,2,0,1,0
1380,1,2,0,2,0,1,0
1381,1,2,0,3,0,1,2
1382,1,2,0,2,0,1,2
1383,1,2,0,3,1,1,2
1384,0,0,0,3,0,0,2
1385,0,0,0,3,0,0,2
1386,1,2,0,3,0,1,2
1387,1,2,0,2,0,1,2
1388,0,0,0,2,0,0,0
1389,0,0,0,2,0,0,0
1390,0,0,0,2,0,0,0
1391,1,2,0,2,0,1,2
1392,0,0,0,2,0,0,0
1393,0,0,0,2,0,0,0
1394,0,0,0,3,0,0,2
1395,0,3,0,3,1,3,2
1396,0,0,2,2,1,0,0
1397,1,0,2,3,0,3,0
1398,1,0,2,3,1,0,0
1399,0,0,0,2,0,0,0
1400,0,0,0,2,0,0,0
1401,0,0,0,2,0,0,0
1402,0,0,0,2,0,0,0
1403,0,0,0,2,0,0,0
1404,0,0,0,4,0,0,0
1405,0,0,0,4,0,0,0
1406,0,0,2,2,0,0,0
1407,0,0,0,2,0,0,3
1408,1,4,2,3,1,0,2
1409,1,0,2,3,1,0,2
1410,1,0,2,3,1,0,2
1411,1,0,2,3,1,0,2
1412,1,0,2,3,1,0,2
1413,1,3,2,3,1,3,3
1414,0,0,0,2,0,0,0
1415,0,0,0,2,0,0,0
1416,1,3,2,2,1,0,2
1417,1,0,2,3,0,0,2
1418,2,0,2,2,1,0,2
1419,2,2,2,3,1,1,2
1420,2,2,2,3,1,1,2
1421,1,2,2,3,1,1,2
1422,1,0,2,3,1,0,2
1423,1,0,2,3,1,0,2
1424,0,0,0,2,0,0,0
1425,0,0,0,2,0,0,0
1426,0,0,0,2,0,0,0
1427,0,3,0,2,0,0,2
1428,0,0,0,2,0,0,0
1429,0,0,0,2,0,0,0
1430,0,0,0,3,0,0,2
1431,0,3,0,3,1,3,2
1432,0,0,0,2,1,0,0
1433,1,0,2,3,0,3,0
1434,1,0,2,3,0,1,0
1435,0,0,0,2,0,0,0
1436,0,0,0,2,0,0,0
1437,0,0,0,2,0,0,0
1438,0,0,0,2,0,0,0
1439,0,0,0,2,0,0,0
1440,0,0,0,2,0,0,0
1441,0,0,0,4,0,0,0
1442,0,0,0,4,0,0,0
1443,0,0,0,2,0,0,0
1444,0,0,0,2,0,0,3
1445,0,0,0,3,1,4,0
1446,0,0,2,3,1,4,0
1447,0,0,2,3,1,4,0
1448,0,0,0,3,0,4,0
1449,0,0,0,2,0,4,0
1450,0,0,0,2,0,4,0
1451,0,0,0,2,0,4,0
1452,0,0,0,2,0,4,0
1453,0,0,0,2,0,4,2
1454,0,0,0,2,0,4,2
1455,0,0,0,3,0,4,0
1456,1,0,0,3,0,4,3
1457,0,0,0,3,1,0,2
1458,0,0,0,3,0,0,2
1459,0,0,0,3,0,0,2
1460,0,0,0,3,0,0,2
1461,0,2,0,2,0,0,2
1462,0,0,0,2,0,0,0
1463,0,0,0,2,0,0,0
1464,0,0,0,2,0,0,0
1465,0,3,0,2,0,0,2
1466,0,0,0,2,0,0,0
1467,0,0,0,2,0,0,0
1468,0,0,0,3,0,0,2
1469,0,0,0,3,0,0,2
1470,1,2,0,3,1,0,0
1471,1,2,2,3,1,3,0
1472,1,2,2,2,1,3,0
1473,1,2,2,2,1,3,0
1474,0,0,0,2,0,0,0
1475,0,0,0,2,0,0,0
1476,0,0,0,2,0,0,0
1477,0,0,0,2,0,0,2
1478,0,0,0,2,0,0,2
1479,1,2,0,3,0,0,0
1480,1,2,2,3,1,0,0
1481,1,2,2,2,1,3,0
1482,1,2,2,2,1,0,0
1483,1,0,2,3,1,0,0
1484,1,2,2,3,1,0,0
1485,0,0,0,2,0,0,0
1486,0,0,0,2,0,0,0
1487,0,0,0,2,0,0,0
1488,0,0,2,2,0,0,2
1489,0,0,0,2,0,0,0
1490,0,0,0,2,0,0,0
1491,1,0,2,3,0,0,0
1492,0,0,0,2,0,0,0
1493,0,0,0,2,0,0,0
1494,0,0,0,2,0,0,0
1495,1,0,2,3,1,0,0
1496,1,2,2,3,1,0,0
1497,1,2,2,2,1,0,0
1498,1,2,2,2,1,0,0
1499,1,0,2,3,1,0,0
1500,1,2,2,3,1,0,0
1501,0,0,0,2,0,0,0
1502,0,0,0,2,0,0,0
1503,0,0,0,2,0,0,0
1504,0,0,2,2,0,0,2
1505,0,0,0,2,0,0,0
1506,0,0,0,2,0,0,0
1507,1,0,2,3,1,0,0
1508,1,2,0,3,1,0,0
1509,0,0,0,3,0,3,0
1510,0,0,0,3,0,1,0
1511,1,2,0,2,0,0,0
1512,1,2,0,2,0,0,0
1513,0,0,0,2,0,0,0
1514,0,0,0,2,0,0,0
1515,0,0,0,2,0,0,0
1516,1,2,0,2,0,0,2
1517,0,0,0,4,0,0,2
1518,0,0,0,4,0,0,2
1519,0,0,0,2,0,0,0
1520,0,3,0,3,1,3,2
1521,1,2,2,2,0,0,3
1522,0,0,0,3,1,0,2
1523,0,0,0,3,0,0,2
1524,0,0,0,3,0,0,2
1525,0,0,0,2,0,0,2
1526,0,0,0,2,0,0,2
1527,0,3,0,3,0,0,3
1528,0,0,0,2,0,0,0
1529,0,0,0,2,0,0,0
1530,0,0,0,2,0,0,0
1531,0,3,0,2,4,1,2
1532,0,0,0,2,0,0,0
1533,0,0,0,2,0,0,0
1534,0,0,0,3,0,0,2
1535,0,3,0,3,1,3,2
1536,0,0,0,2,0,0,3
1537,1,2,0,3,1,3,0
1538,1,2,2,3,1,1,0
1539,1,2,2,3,1,3,0
1540,1,2,0,2,1,1,0
1541,1,2,0,3,1,0,0
1542,1,2,2,3,1,0,0
1543,1,2,2,3,1,0,0
1544,1,2,0,3,1,0,0
1545,1,2,2,3,0,0,0
1546,1,2,0,3,0,0,0
1547,1,2,2,3,1,3,0
1548,1,2,2,3,1,3,0
1549,1,2,0,3,1,0,0
1550,1,2,2,3,1,0,0
1551,1,2,2,3,0,0,0
1552,1,0,0,3,1,0,0
1553,1,2,0,3,1,0,2
1554,1,2,0,3,1,0,2
1555,1,2,0,3,1,1,0
1556,1,2,0,3,1,1,0
1557,1,2,0,3,1,3,0
1558,1,2,0,2,1,1,0
1559,1,2,0,3,1,1,0
1560,1,2,0,3,1,1,0
1561,1,2,0,3,1,1,0
1562,1,2,0,3,1,1,0
1563,1,2,2,3,0,3,0
1564,1,2,0,3,0,3,0
1565,1,2,2,3,1,3,0
1566,1,2,2,3,1,3,0
1567,1,2,2,3,1,3,0
1568,1,2,2,3,1,3,0
1569,1,2,2,3,0,3,0
1570,1,2,0,3,1,3,0
1571,1,2,0,3,1,3,0
1572,1,2,0,3,1,3,0
1573,1,1,0,2,1,3,3
1574,1,1,4,2,1,1,2
1575,1,1,0,2,1,1,2
1576,4,4,4,4,1,1,3
1577,1,1,0,2,1,1,2
1578,1,2,2,3,1,1,0
1579,1,2,0,3,1,1,0
1580,1,2,0,3,1,1,3
1581,1,2,0,3,1,1,3
1582,1,2,0,3,1,3,0
1583,1,2,0,3,1,3,0
1584,1,2,0,3,1,3,0
1585,1,2,0,3,1,3,0
1586,1,2,2,3,1,3,0
1587,1,2,0,3,1,3,0
1588,1,2,2,3,1,3,3
1589,1,2,0,3,1,3,0
1590,1,2,2,3,1,3,3
1591,1,2,0,3,1,3,0
1592,1,2,2,3,1,3,0
1593,1,2,0,3,1,3,0
1594,1,2,0,3,1,3,0
1595,1,2,2,3,1,3,3
1596,1,2,2,3,1,3,0
1597,1,2,0,3,1,0,0
1598,1,2,2,2,1,0,0
1599,1,2,2,3,1,0,0
1600,1,2,0,2,1,0,0
1601,1,2,0,3,1,0,0
1602,1,2,0,3,1,0,0
1603,1,2,0,3,1,0,0
1604,1,2,0,3,1,0,0
1605,1,0,0,3,0,0,0
1606,1,0,2,3,0,0,0
1607,1,0,2,3,1,3,0
1608,1,0,2,3,1,3,0
1609,1,0,2,3,1,3,0
1610,1,0,2,3,1,0,0
1611,1,0,0,3,0,0,0
1612,1,0,0,3,1,0,0
1613,1,0,2,2,1,0,0
1614,1,0,2,2,0,0,0
1615,0,1,0,2,1,0,2
1616,1,1,2,2,1,1,2
1617,4,4,4,4,1,0,3
1618,1,0,2,3,1,1,0
1619,1,0,2,3,1,1,0
1620,1,0,2,3,1,1,0
1621,1,0,2,3,1,1,0
1622,1,0,2,3,1,0,0
1623,1,0,2,3,1,3,0
1624,1,0,2,3,1,3,0
1625,1,0,2,3,1,3,0
1626,1,0,2,3,1,3,0
1627,1,0,2,3,1,3,0
1628,1,0,2,3,1,3,0
1629,1,0,2,3,1,3,0
1630,1,0,2,3,1,3,3
1631,1,0,2,3,1,0,0
1632,1,0,2,3,1,0,0
1633,1,0,2,3,1,3,0
1634,1,0,2,3,1,3,0
1635,1,0,2,3,1,3,3
1636,1,0,2,3,1,0,0
1637,1,0,2,3,1,4,2
1638,1,0,2,3,1,4,2
1639,1,0,2,3,1,4,2
1640,1,0,2,2,0,4,2
1641,1,0,2,3,1,4,2
1642,1,0,2,3,1,4,2
1643,1,0,2,3,1,4,2
1644,1,0,2,3,1,4,2
1645,1,0,2,3,0,4,2
1646,1,0,2,3,0,4,2
1647,1,0,2,3,1,4,2
1648,1,0,2,3,1,4,2
1649,1,0,2,3,1,4,2
1650,1,0,2,3,1,4,2
1651,1,0,2,3,0,4,2
1652,1,0,0,2,1,4,0
1653,0,0,0,3,1,4,2
1654,0,0,0,3,1,4,2
1655,0,1,0,2,1,0,2
1656,0,0,4,3,1,0,2
1657,0,1,0,2,1,0,2
1658,1,4,4,2,1,4,3
1659,1,0,2,2,1,1,3
1660,1,0,0,3,1,0,2
1661,0,0,0,3,1,0,2
1662,0,0,0,3,1,0,2
1663,0,0,0,3,1,0,2
1664,0,0,0,3,1,0,2
1665,0,0,0,3,1,0,2
1666,0,0,0,3,1,0,2
1667,0,0,0,3,1,0,2
1668,1,0,2,3,1,3,0
1669,1,0,2,3,1,0,2
1670,0,1,2,3,1,0,2
1671,1,0,2,3,1,0,2
1672,0,1,2,3,1,0,2
1673,1,0,0,3,1,0,2
1674,1,0,2,3,1,0,0
1675,1,0,2,3,1,0,2
1676,1,0,2,3,1,3,0
1677,0,1,2,3,1,0,2
1678,1,0,2,3,1,0,0
